5	1	51	42	0	218	10
5	1	92	23	0	125	20
5	0	141	28	1	115	23
5	0	65	53	1	78	14
5	1	66	27	0	97	20
5	0	18	41	1	19	38
5	0	53	38	1	128	35
5	0	54	55	1	71	35
5	0	69	64	1	123	3
5	0	118	33	1	108	30
5	0	3	14	1	13	7
5	1	28	44	0	111	10
5	1	30	35	0	175	0
5	1	42	17	0	47	10
5	0	56	59	1	80	28
5	1	70	77	0	91	3
5	1	5	49	0	11	10
5	1	81	38	0	79	34
5	1	7	31	0	104	24
5	1	44	45	0	41	14
5	0	45	47	1	96	35
5	1	46	79	0	147	0
5	0	8	24	1	9	13
5	1	58	37	0	60	36
5	0	82	42	1	84	35
5	1	99	37	0	156	21
5	1	83	33	0	87	19
5	1	12	24	0	107	14
5	1	122	41	0	182	40
5	0	85	34	1	86	7
5	0	22	22	1	23	13
5	0	61	31	1	67	24
5	1	73	48	0	76	20
5	1	48	38	0	40	28
5	1	49	45	0	38	24
5	1	124	52	0	121	6
5	1	74	41	0	119	39
5	0	75	48	1	105	41
5	0	50	31	1	88	30
5	1	62	49	0	93	35
5	1	63	54	0	68	17
5	0	64	33	1	2	28
5	0	25	35	1	15	28
5	1	36	35	0	126	32
5	0	221	28	1	98	23
5	1	101	49	0	116	31
5	0	14	30	1	6	6
6	1	69	42	0	67	14
6	1	35	55	0	29	19
6	1	126	55	0	100	53
6	1	25	44	0	22	6
6	1	102	28	0	127	14
6	0	89	31	1	95	27
6	1	37	34	0	42	6
6	1	114	17	0	117	3
6	1	38	52	0	133	10
6	1	39	58	0	120	7
6	0	27	45	1	28	42
6	1	103	21	0	112	10
6	1	51	35	0	92	3
6	1	17	28	0	24	23
6	0	65	47	1	68	29
6	1	52	42	0	56	36
6	1	18	47	0	20	6
6	0	94	28	1	91	25
6	0	40	13	1	50	6
6	1	78	33	0	77	31
6	1	106	38	0	107	17
6	1	2	24	0	6	21
6	1	43	42	0	46	7
6	1	79	28	0	86	7
6	1	4	50	0	12	7
6	0	57	35	1	55	21
6	1	5	14	0	14	7
6	0	81	30	1	82	13
6	1	44	48	0	70	28
6	1	8	31	0	1	16
6	1	108	45	0	105	20
6	1	109	48	0	111	41
6	1	121	37	0	119	31
6	0	58	37	1	54	35
6	1	59	33	0	64	16
6	0	98	31	1	90	24
6	0	9	38	1	3	31
6	1	128	50	0	61	33
6	0	99	17	1	97	7
6	1	10	58	0	13	0
6	0	31	52	1	34	46
6	1	32	49	0	33	31
6	0	83	52	1	76	17
6	1	11	29	0	7	26
6	1	60	43	0	80	27
6	1	122	42	0	110	24
6	0	71	45	1	66	20
6	1	21	41	0	16	20
6	1	85	44	0	84	28
6	1	73	45	0	72	20
6	0	48	34	1	41	31
6	0	49	24	1	47	13
6	1	123	48	0	163	17
6	0	124	34	1	118	13
6	0	74	31	1	96	24
6	1	23	45	0	15	24
6	0	62	34	1	53	20
6	1	26	51	0	19	33
6	1	36	17	0	30	16
6	1	88	50	0	159	3
6	0	101	49	1	93	10
6	0	113	38	1	104	17
7	1	115	27	0	116	26
7	1	70	34	0	73	27
7	0	103	49	1	109	21
7	0	52	56	1	51	10
7	1	83	36	0	96	16
7	1	75	43	0	72	40
7	1	89	35	0	97	13
7	0	37	49	1	38	30
7	1	16	23	0	23	20
7	0	39	38	1	45	14
7	0	126	31	1	6	14
7	1	93	24	0	90	21
7	1	104	31	0	112	24
7	1	67	20	0	66	9
7	1	53	13	0	125	6
7	0	78	35	1	86	21
7	0	54	20	1	57	19
7	1	117	41	0	123	21
7	0	106	34	1	111	17
7	0	118	34	1	120	31
7	0	3	14	1	7	7
7	1	30	44	0	35	38
7	0	95	44	1	92	20
7	1	42	20	0	50	13
7	1	79	55	0	88	52
7	0	5	78	1	13	0
7	1	127	46	0	69	40
7	1	107	27	0	105	22
7	1	59	10	0	128	3
7	1	82	38	0	80	21
7	1	99	30	0	91	24
7	1	10	38	0	2	17
7	1	31	45	0	33	40
7	1	32	38	0	28	31
7	1	20	47	0	17	44
7	1	11	38	0	4	14
7	1	60	37	0	55	34
7	0	12	34	1	1	31
7	1	110	26	0	108	7
7	1	71	38	0	68	22
7	1	21	21	0	18	17
7	1	49	45	0	48	38
7	0	34	24	1	29	23
7	1	87	55	0	85	32
7	0	100	35	1	94	20
7	1	24	36	0	15	23
7	0	63	34	1	58	3
7	1	64	28	0	61	9
7	0	25	70	1	19	21
7	0	26	42	1	22	16
7	1	101	45	0	98	30
7	1	113	35	0	102	26
7	0	76	28	1	77	23
7	0	41	28	1	47	14
8	0	114	24	1	119	0
8	1	126	28	0	45	21
8	1	56	24	0	53	14
8	0	70	24	1	74	14
8	0	110	17	1	105	3
8	0	37	49	1	48	10
8	1	38	34	0	44	30
8	1	115	17	0	122	7
8	1	125	62	0	168	7
8	0	90	31	1	92	21
8	1	27	49	0	29	7
8	1	103	28	0	104	23
8	0	93	34	1	98	28
8	1	52	24	0	59	17
8	1	18	40	0	16	16
8	0	94	27	1	99	20
8	1	40	40	0	46	14
8	0	78	27	1	76	26
8	1	54	17	0	64	6
8	1	55	35	0	116	24
8	1	69	38	0	75	31
8	1	118	55	0	121	23
8	0	1	24	1	13	7
8	0	3	49	1	12	35
8	1	43	45	0	85	10
8	0	79	56	1	96	28
8	1	120	40	0	123	34
8	1	80	27	0	77	21
8	1	97	18	0	95	14
8	0	7	31	1	4	10
8	0	8	27	1	2	22
8	0	108	41	1	106	38
8	1	109	45	0	102	40
8	0	58	20	1	57	13
8	0	9	54	1	6	40
8	0	10	30	1	14	23
8	1	31	38	0	30	17
8	0	60	45	1	62	31
8	1	111	14	0	107	10
8	1	71	42	0	67	27
8	0	21	48	1	15	14
8	0	22	17	1	128	10
8	1	61	31	0	63	17
8	0	73	26	1	65	25
8	1	33	27	0	28	6
8	0	87	14	1	84	13
8	1	100	42	0	91	35
8	1	124	31	0	117	21
8	0	24	19	1	20	14
8	0	50	17	1	41	16
8	1	26	27	0	23	21
8	0	36	48	1	35	17
8	0	88	44	1	81	43
8	0	101	41	1	89	0
9	1	103	28	0	126	27
9	0	124	28	1	122	21
9	1	63	37	0	57	16
9	1	17	52	0	19	49
9	1	110	42	0	111	3
9	1	73	46	0	71	30
9	0	89	35	1	90	25
9	1	37	33	0	49	14
9	1	114	37	0	118	19
9	1	39	56	0	38	3
9	0	65	24	1	67	16
9	0	76	27	1	80	24
9	1	66	31	0	68	19
9	0	18	10	1	22	5
9	0	104	42	1	108	23
9	0	116	22	1	121	19
9	1	117	31	0	213	6
9	0	106	34	1	102	27
9	1	30	24	0	33	21
9	1	42	40	0	45	38
9	1	43	38	0	44	21
9	0	79	44	1	78	24
9	0	119	27	1	123	3
9	1	56	54	0	59	13
9	1	4	28	0	6	17
9	0	97	40	1	91	26
9	1	5	41	0	1	8
9	0	81	51	1	46	45
9	1	7	34	0	13	32
9	1	127	42	0	70	28
9	1	8	27	0	12	14
9	1	109	59	0	120	17
9	0	58	35	1	62	14
9	0	82	35	1	125	18
9	1	98	44	0	92	7
9	1	9	24	0	2	14
9	0	99	14	1	95	10
9	0	31	66	1	35	59
9	0	32	44	1	29	20
9	1	11	24	0	10	21
9	1	84	65	0	192	44
9	1	47	34	0	96	28
9	1	72	38	0	69	16
9	0	61	28	1	51	20
9	0	86	52	1	87	49
9	1	100	31	0	93	17
9	1	75	50	0	74	27
9	0	24	52	1	23	45
9	1	112	38	0	105	20
9	1	50	35	0	214	17
9	1	25	41	0	20	17
9	0	26	37	1	16	32
9	1	36	34	0	34	10
9	1	88	59	0	83	24
9	1	101	45	0	94	31
9	0	14	17	1	3	9
9	0	113	42	1	107	34
10	0	114	34	1	116	10
10	1	92	41	0	89	20
10	0	99	31	1	100	26
10	1	21	45	0	17	24
10	0	63	39	1	60	36
10	0	102	31	1	105	21
10	0	110	40	1	112	13
10	1	71	52	0	127	45
10	1	115	51	0	120	10
10	0	125	21	1	64	13
10	0	39	40	1	44	29
10	0	51	21	1	59	14
10	0	52	37	1	54	34
10	1	68	41	0	67	3
10	1	40	24	0	41	10
10	1	55	38	0	53	35
10	1	69	31	0	65	24
10	1	2	42	0	4	36
10	0	30	31	1	28	26
10	0	95	27	1	93	24
10	0	42	35	1	46	21
10	1	79	61	0	84	16
10	0	56	32	1	62	25
10	1	96	34	0	218	10
10	0	97	28	1	94	15
10	0	5	32	1	6	23
10	0	81	42	1	78	35
10	0	7	40	1	1	17
10	1	45	56	0	199	41
10	0	109	28	1	106	21
10	1	128	30	0	57	27
10	1	10	24	0	9	20
10	1	31	56	0	29	3
10	1	32	37	0	36	20
10	0	83	31	1	86	21
10	1	19	54	0	16	35
10	0	11	62	1	12	24
10	1	111	30	0	108	24
10	1	122	13	0	117	10
10	1	47	24	0	48	21
10	0	72	35	1	74	31
10	1	85	24	0	80	14
10	0	22	34	1	15	10
10	1	73	34	0	66	13
10	1	33	35	0	27	34
10	1	49	52	0	121	10
10	0	35	27	1	34	24
10	1	87	31	0	82	17
10	0	75	59	1	70	30
10	0	25	31	1	24	24
10	0	26	35	1	20	31
10	0	88	52	1	77	3
10	1	14	23	0	8	17
10	1	113	30	0	103	28
11	1	98	45	0	91	20
11	0	101	52	1	90	20
11	0	100	48	1	89	17
11	0	115	31	1	117	16
11	1	18	20	0	23	10
11	1	99	34	0	92	10
11	0	31	34	1	28	24
11	1	103	45	0	111	31
11	1	97	37	0	93	17
11	0	73	21	1	67	0
11	0	102	31	1	125	12
11	0	37	10	1	43	0
11	1	114	35	0	123	10
11	1	38	31	0	40	10
11	1	39	23	0	50	16
11	0	126	20	1	66	3
11	1	65	37	0	74	6
11	0	76	38	1	85	27
11	1	52	54	0	61	0
11	1	104	37	0	105	0
11	0	77	42	1	84	25
11	0	54	24	1	59	20
11	0	41	27	1	42	24
11	0	118	23	1	119	13
11	1	1	31	0	6	27
11	0	2	33	1	13	27
11	0	79	45	1	82	24
11	1	120	42	0	122	35
11	0	56	52	1	51	7
11	0	70	51	1	72	7
11	1	57	51	0	60	28
11	1	5	59	0	4	3
11	1	7	44	0	12	31
11	1	44	37	0	116	27
11	1	45	35	0	49	28
11	1	127	28	0	128	27
11	1	109	35	0	107	26
11	1	58	48	0	55	20
11	1	10	62	0	8	3
11	0	32	43	1	30	37
11	1	83	38	0	80	14
11	1	11	41	0	3	14
11	1	110	55	0	106	0
11	1	47	31	0	46	21
11	1	21	45	0	19	20
11	1	22	26	0	20	15
11	1	48	55	0	212	0
11	0	33	45	1	35	37
11	0	34	62	1	27	22
11	1	86	42	0	159	10
11	0	87	45	1	81	25
11	1	124	52	0	96	31
11	1	75	45	0	68	24
11	0	63	24	1	53	21
11	1	64	27	0	62	20
11	0	25	66	1	17	27
11	1	26	69	0	15	7
11	1	36	48	0	29	21
11	1	88	49	0	78	21
11	0	14	21	1	9	7
11	1	113	52	0	112	28
12	0	94	48	1	90	41
12	0	101	37	1	95	21
12	0	91	38	1	89	28
12	1	100	31	0	98	24
12	1	53	28	0	58	27
12	0	119	33	1	116	26
12	0	24	49	1	16	26
12	1	54	45	0	51	7
12	1	102	49	0	104	46
12	1	37	51	0	45	3
12	1	115	41	0	121	22
12	0	103	52	1	106	16
12	1	126	37	0	209	7
12	1	65	24	0	66	3
12	0	18	49	1	15	24
12	1	40	20	0	47	7
12	1	77	35	0	86	31
12	1	41	13	0	39	7
12	0	55	30	1	63	20
12	1	69	30	0	74	18
12	0	118	47	1	123	14
12	1	3	14	0	5	13
12	0	28	31	1	29	24
12	0	43	38	1	38	10
12	1	79	63	0	87	35
12	0	120	37	1	117	23
12	1	56	44	0	64	12
12	1	80	42	0	81	17
12	0	57	34	1	62	14
12	0	97	35	1	92	24
12	1	6	49	0	13	0
12	0	44	29	1	49	28
12	1	46	26	0	50	17
12	1	127	42	0	75	40
12	1	8	24	0	7	17
12	1	108	69	0	113	66
12	0	109	24	1	112	21
12	0	59	35	1	61	20
12	0	9	45	1	12	17
12	1	128	44	0	125	6
12	0	10	62	1	4	3
12	1	31	45	0	27	24
12	1	32	45	0	35	44
12	1	83	51	0	85	35
12	0	11	45	1	2	31
12	0	60	43	1	52	42
12	0	84	22	1	76	21
12	0	110	46	1	107	16
12	0	71	49	1	70	42
12	0	21	26	1	25	13
12	0	72	55	1	68	31
12	0	22	52	1	19	27
12	1	48	49	0	42	36
12	1	124	28	0	114	24
12	1	23	38	0	20	24
12	1	26	56	0	17	21
12	0	36	24	1	33	20
12	1	88	45	0	82	7
12	1	14	48	0	1	3
13	1	91	42	0	95	7
13	1	93	27	0	99	20
13	0	98	31	1	94	24
13	1	100	37	0	90	19
13	0	115	35	1	124	3
13	1	69	36	0	56	10
13	1	103	42	0	108	25
13	0	70	34	1	66	7
13	0	102	41	1	111	38
13	1	37	31	0	143	3
13	1	114	42	0	120	17
13	0	38	58	1	45	42
13	1	125	60	0	179	3
13	1	39	55	0	130	0
13	1	51	30	0	67	0
13	1	126	51	0	96	9
13	0	52	35	1	64	13
13	1	18	38	0	26	24
13	1	104	49	0	109	31
13	0	40	16	1	43	10
13	1	78	31	0	80	14
13	0	54	45	1	61	14
13	1	41	35	0	119	21
13	1	117	30	0	116	24
13	1	55	31	0	62	17
13	0	106	14	1	105	13
13	0	3	28	1	1	0
13	1	28	66	0	35	10
13	1	29	24	0	33	21
13	0	30	42	1	27	21
13	1	42	49	0	135	13
13	0	57	27	1	59	13
13	1	5	20	0	2	10
13	0	81	38	1	76	31
13	1	7	29	0	9	12
13	0	127	66	1	68	31
13	1	8	28	0	4	7
13	1	107	38	0	112	37
13	1	121	50	0	123	10
13	1	58	41	0	144	7
13	1	82	29	0	85	23
13	0	10	17	1	6	16
13	0	31	56	1	36	28
13	0	32	31	1	34	6
13	0	83	42	1	77	24
13	0	19	30	1	24	28
13	1	20	42	0	15	17
13	0	11	39	1	13	0
13	1	60	56	0	53	14
13	1	84	44	0	86	24
13	1	122	31	0	194	7
13	1	47	44	0	220	31
13	0	71	35	1	72	27
13	0	21	36	1	23	14
13	0	22	45	1	17	31
13	0	73	31	1	74	0
13	1	48	63	0	46	37
13	1	49	23	0	87	10
13	0	75	35	1	65	20
13	1	50	38	0	44	17
13	0	63	34	1	128	31
13	1	25	44	0	16	18
13	1	101	38	0	92	0
13	0	14	49	1	12	20
13	1	113	34	0	110	33
14	1	94	26	0	93	21
14	1	97	21	0	90	20
14	1	99	9	0	89	3
14	0	43	54	1	49	39
14	1	102	27	0	103	20
14	1	15	56	0	16	35
14	1	91	27	0	92	19
14	1	3	40	0	8	10
14	1	70	48	0	69	44
14	1	46	28	0	38	24
14	0	59	28	1	58	21
14	0	98	31	1	95	21
14	1	85	39	0	79	24
14	0	34	31	1	33	9
14	1	35	54	0	27	35
14	1	75	40	0	66	37
14	0	25	45	1	26	17
14	1	101	55	0	100	35
14	1	37	30	0	39	12
14	0	114	37	1	121	7
14	0	51	17	1	64	14
14	1	126	28	0	112	10
14	1	17	36	0	23	10
14	1	52	56	0	47	7
14	1	18	27	0	24	22
14	0	104	63	1	110	31
14	1	54	31	0	40	13
14	0	55	28	1	41	27
14	1	106	46	0	96	40
14	1	118	38	0	122	31
14	1	2	26	0	12	24
14	1	30	34	0	29	19
14	0	42	41	1	56	38
14	1	119	24	0	115	19
14	1	4	31	0	13	13
14	1	57	40	0	53	21
14	1	81	77	0	77	56
14	0	45	55	1	44	20
14	0	127	75	1	72	31
14	0	107	45	1	108	10
14	1	109	56	0	113	35
14	1	9	42	0	1	21
14	1	10	30	0	5	27
14	1	83	42	0	78	28
14	1	20	34	0	19	24
14	1	11	45	0	6	12
14	1	60	76	0	61	61
14	0	111	16	1	105	14
14	1	71	48	0	65	31
14	1	21	45	0	128	27
14	1	22	41	0	84	17
14	1	73	37	0	68	10
14	1	86	52	0	82	24
14	1	87	33	0	76	14
14	0	124	40	1	123	7
14	0	74	38	1	67	13
14	1	50	45	0	48	34
14	1	63	52	0	62	10
14	0	36	49	1	28	19
14	0	88	60	1	80	6
14	1	14	31	0	7	17
15	0	25	41	0	18	10
15	0	101	29	0	99	23
15	0	37	54	0	40	16
15	0	115	36	1	123	14
15	0	52	42	0	63	35
15	1	116	28	0	124	24
15	1	118	37	0	117	12
15	0	30	30	1	34	6
15	0	119	30	1	120	3
15	1	31	38	0	32	20
15	0	11	38	0	14	31
15	1	122	35	0	121	28
15	0	73	34	1	127	10
15	1	36	24	0	27	21
